Price,year,month,day
2.04,1998,10,21
3.23,2017,4,6
4.46,2011,1,25
3.81,2011,3,9
2.81,2017,8,9
3.96,2011,9,7
3.61,2013,10,28
2.19,1998,5,5
7.64,2005,7,21
5.02,2004,9,1
2.95,2017,8,29
1.7,1998,10,28
2.62,2019,9,12
2.29,1998,3,24
2.18,2020,8,10
11.01,2005,11,28
2.03,2016,5,4
4.76,2014,4,22
2.08,2016,11,10
2.09,2019,12,31
2.95,2017,3,28
6.99,2006,4,11
1.78,2020,7,8
5.61,2004,3,17
3.15,2017,4,10
5.92,2004,4,13
1.87,1998,8,11
2.95,2017,8,28
3.81,2010,9,8
6,2004,10,6
2.96,2015,5,21
1.79,2020,7,16
6.14,2004,5,10
4.41,2014,11,19
2.87,1999,8,19
2.88,2017,9,12
3.59,2013,7,26
3.85,2010,8,26
2.97,2017,3,24
3.06,2017,4,21
2.14,2015,10,27
3.21,2016,10,17
3.15,2001,8,15
7.87,2005,7,8
3.11,2018,9,19
7.32,2005,6,14
5.41,2009,12,14
3.05,2001,8,14
6.54,2006,5,8
3.07,2017,6,29
2.6,2000,2,28
2.84,2019,2,25
3.4,2011,10,7
2.2,1998,2,20
2.66,2018,2,9
4.28,2011,5,9
2.46,1998,7,1
4.32,2011,2,7
6.21,2005,1,10
2.13,2019,10,14
6.62,2006,3,1
1.95,2020,2,13
3.72,2002,4,2
6.55,2006,5,9
3.01,2018,9,28
6.25,2003,3,11
6.83,2006,4,10
6.5,2006,5,10
2.42,2009,8,31
7.11,2007,12,31
6.43,2006,12,20
3.01,1999,8,24
2.84,2009,9,14
7.8,2007,5,31
6.27,2007,9,13
6.91,2007,10,19
5.48,2001,4,16
2.81,2018,4,25
1.72,2020,6,10
3.91,2014,10,14
8.13,2008,1,11
2.78,2000,3,7
2.7,2019,9,17
2.53,1997,8,11
4.44,2018,12,6
1.74,1999,3,22
4.81,2014,4,23
1.86,2020,4,8
2.21,2016,1,14
4.42,2003,11,10
2.1,1997,4,22
2.95,2016,9,1
4.1,2009,5,14
5.99,2008,12,5
2.76,2015,8,6
2.91,2018,7,6
2.98,2017,10,25
3.99,2000,7,18
2.88,2018,9,7
4.06,2011,8,11
4.1,2018,11,14
2.05,1998,12,21
6,2004,6,10
5.05,2004,8,27
2.98,2000,4,6
6.62,2006,12,18
2.75,2018,7,30
5.73,2004,1,14
2.71,1999,8,13
2.77,2019,11,4
4.19,2013,4,16
4.33,2013,4,22
5.32,2003,5,1
5.84,2003,5,27
2.92,2019,1,9
2.53,1997,8,15
3,2019,1,30
5.32,2006,7,10
2.97,1999,8,26
7.24,2006,7,28
2.85,2017,6,2
2.91,1997,10,3
2.3,2016,6,2
6.35,2000,11,21
3.92,2011,9,27
3.42,2011,11,8
2.74,2015,9,8
2.03,1998,1,13
2,2015,12,9
2.85,2016,10,31
5.6,2004,3,16
4.61,2010,7,8
4.22,2009,3,5
2.7,2015,9,1
4.12,2011,9,2
1.94,2016,4,19
3.62,2009,5,5
1.78,2020,2,27
6.91,2004,1,9
2.88,2017,6,22
2.43,1998,4,2
3.13,2017,9,20
4.72,2011,1,21
6.13,2004,10,19
6.28,2004,5,18
2.81,1999,11,2
4.92,2003,10,10
2.87,2019,11,8
3.01,2017,11,6
3.39,2002,9,6
3.05,2012,7,23
2.76,2016,11,25
1.8,1997,2,27
4.83,2001,4,27
4.29,2011,8,1
2.24,1998,3,3
5.43,2004,1,16
4.52,2013,12,24
7.11,2007,10,18
10.79,2005,11,3
2.3,1997,12,12
10.85,2005,11,2
12.72,2008,6,10
1.7,2020,5,22
3.68,2001,6,7
3.19,2009,4,27
5.28,2004,2,19
2.1,1998,11,19
2.31,1999,4,28
5.6,2007,1,4
2.5,2012,5,16
3.39,2013,2,7
4.15,2013,5,23
2.16,1998,5,7
9.58,2000,12,27
2.52,1999,9,28
2.62,2018,3,16
2.73,2012,9,7
5.98,2007,9,11
2.26,2019,8,19
2.18,1997,5,13
2.89,2017,10,11
6.51,2004,5,27
2.34,2016,6,9
3.66,2010,11,16
4.85,2003,8,7
4.78,2010,3,4
1.83,2020,7,31
3.21,2001,10,29
3.99,2010,8,25
1.79,2020,7,10
2.11,1999,4,14
3.56,2010,10,6
5.08,2004,2,24
2.31,2001,10,19
6.24,2000,11,27
3.59,2012,11,23
2.46,2019,11,29
3.26,2013,2,8
3.14,2017,5,3
9.07,2008,3,3
2.7,2019,5,20
1.6,2016,3,8
2.38,2019,6,20
3.75,2009,5,20
4.19,2014,1,13
3.04,2018,8,20
2.17,2016,2,9
4.3,2014,12,1
4.67,2014,6,10
4.13,2011,3,25
3.61,2011,10,20
3.54,2013,8,28
2.88,2017,9,5
6.15,2004,6,4
4.8,2014,5,6
3.27,2012,10,16
8.13,2000,12,8
5.18,2006,7,7
5.07,2003,1,8
3.34,2009,7,31
4.59,2014,5,9
3.7,2001,6,1
2.1,1998,6,1
3.7,2016,12,28
4.19,2010,4,28
8.54,2008,3,20
4.18,2010,4,27
2.21,2012,3,9
1.83,2020,7,28
5.11,2010,6,15
6.51,2004,6,2
5.55,2009,12,23
6.06,2004,11,17
6.3,2003,2,7
5.76,2004,4,7
3.2,2012,7,31
6.06,2003,12,8
2.29,1997,6,23
3.55,2009,5,28
3.06,2001,8,3
4.26,2014,11,17
5.62,2003,4,16
3.87,2014,8,4
2.63,2019,5,2
2.87,2017,7,31
4.33,2014,3,21
6.14,2006,7,20
6.57,2007,1,17
2.53,2019,11,19
7.08,2005,6,13
5.92,2006,7,13
9.59,2008,3,17
5.3,2007,9,4
3.49,2011,11,1
4.17,2010,12,21
2.99,2018,6,18
3.11,2015,1,16
2.6,2012,5,21
3.56,2013,1,24
6.7,2007,3,19
7.45,2005,7,26
4.32,2004,9,3
2.22,1997,7,25
3.63,2013,3,5
2.14,2015,11,10
4.53,2011,6,15
2.94,2000,3,28
7.27,2005,4,25
7.04,2004,1,6
3.17,2017,11,10
1.8,1998,10,9
2.32,2012,6,4
1.86,2016,5,6
2.18,2015,10,26
6.28,2004,6,25
4.82,2004,9,16
6.2,2006,5,30
2.23,1997,7,29
7.46,2007,12,13
3.5,2013,8,27
2.25,1998,3,11
7.34,2007,3,29
3.09,2001,7,5
2.61,2019,5,17
2.72,2015,6,9
5.13,2004,2,26
2.1,2015,11,18
3.34,1997,10,30
3,2018,9,5
3.4,2012,11,12
4.51,2003,10,29
2.94,2009,9,11
4.78,2003,9,10
7.5,2007,5,8
2.64,2019,5,8
2.18,2019,12,10
5.01,2004,11,24
1.98,2020,2,20
6.93,2005,3,29
3.86,2013,5,8
3.74,2018,11,9
4.05,2011,5,20
3.86,2009,6,1
3.93,2013,5,14
7.72,2008,9,17
3.68,2013,11,21
3.16,2017,1,24
2.62,1997,8,20
3.03,2017,6,28
1.96,1999,11,24
3.27,2013,2,4
2.89,2018,6,5
4.43,2009,3,3
7.51,2007,2,21
2.49,2018,2,16
8.9,2007,2,14
2.01,1998,10,6
2.32,1999,5,4
1.5,2020,4,3
1.96,2016,4,7
3.74,2009,4,6
4.41,2002,10,1
7.57,2007,6,1
2.7,2015,7,10
5.27,2009,1,15
4.37,2011,6,21
2.79,2015,3,24
8.03,2000,12,15
6.03,2004,7,30
2.23,1998,7,14
2.36,2019,10,7
2.35,2019,8,20
2.36,1998,7,2
3.57,2013,10,4
2.26,1998,11,5
3.05,2000,4,12
